frame_index,source_frame_index,analysis_frame_index,timestamp_ms,observed_landmark_count,observed_fraction,median_confidence,core_observed_count,lower_limb_observed_count,core_median_confidence,lower_limb_median_confidence,human_target_unavailable,human_target_unavailable_reason,human_target_unavailable_note,human_target_unavailable_start_frame,human_target_unavailable_end_frame,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,body_scale_px,backend_pose_count,selected_pose_index,multiple_pose_candidates,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_scale_px,pose_scale_relative_change,pose_centroid_consistent_with_roi,pelvis_jump_px,shoulder_jump_px,body_scale_reference_px,body_scale_relative_change,identity_jump_flag,target_overlap_ambiguous_flag,identity_uncertain_flag,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id
48,48,48,2439.529411764706,17,1.0,0.9821814894676208,4,6,0.9982950389385223,0.9953179061412811,False,,,,,1408.6435546875,542.2342224121094,1395.6768646240234,360.63551330566406,182.0610507503722,3,0,True,1266.0550537109375,280.2328796386719,246.34326171875,484.3605041503906,1389.2266845703125,522.4131317138672,1367.1647331786544,506.75570325384956,27.053368832521677,0.02200488044291745,1.0,543.4060181623435,0.07844611333982168,True,20.473910591834855,23.90740054956583,169.88048541790326,0.05239335184627445,False,False,False,VALID_TARGET,,True,2
49,49,49,2490.3529411764703,17,1.0,0.9828234910964966,4,6,0.9982660114765167,0.9941367208957672,False,,,,,1399.5441284179688,542.9160766601562,1378.1349334716797,358.7882537841797,185.36830577338512,3,0,True,1218.7072296142578,283.2898864746094,306.4908905029297,485.7851867675781,1371.9526748657227,526.1824798583984,1351.8700696055685,507.5739309770797,27.378625339918013,0.0224203313579573,1.0,574.390036163659,0.18238715250368745,True,9.124937460071438,17.638926166104408,169.88048541790326,0.019468127930510205,False,False,False,VALID_TARGET,,True,2
50,50,50,2541.176470588235,17,1.0,0.9769948720932007,4,6,0.9971719980239868,0.9867680072784424,False,,,,,1393.3889617919922,538.2557678222656,1368.6982727050781,361.74339294433594,178.23088568661,3,0,True,1186.240951538086,284.4004211425781,355.0481719970703,489.1010437011719,1363.765037536621,528.9509429931641,1336.5754060324825,508.3921587003098,34.087236217255224,0.028104007088925582,1.0,604.3831858912331,0.17655441502766725,True,7.720398607459149,9.888549634795094,169.88048541790326,0.042014361268259685,False,False,False,VALID_TARGET,,True,2
51,51,51,2591.9999999999995,17,1.0,0.983215868473053,4,6,0.9981046915054321,0.9949279427528381,False,,,,,1380.4828796386719,534.3052368164062,1355.887924194336,356.9015197753906,179.10050433563163,6,0,True,1203.8947448730469,281.5546875,335.4183044433594,486.68402099609375,1371.6038970947266,524.8966979980469,1321.2807424593968,509.21038642353994,52.71129161065794,0.04375619232012833,1.0,591.0725634375058,0.07835286331436717,True,13.497171991810335,13.694844458803725,169.88048541790326,0.005119002614587366,False,False,False,VALID_TARGET,,True,2
52,52,52,2642.8235294117644,17,1.0,0.9825471043586731,4,6,0.998598575592041,0.9955438077449799,False,,,,,1369.1060791015625,537.2268981933594,1339.980484008789,357.59300231933594,181.97977040426136,3,0,True,1171.2180633544922,281.0447998046875,365.7569122314453,495.38433837890625,1354.0965194702148,528.7369689941406,1305.986078886311,510.02861414677,51.61992865427545,0.04314455645887462,1.0,615.7789875890439,0.1454341509017987,True,11.745965080092473,15.922462164041486,169.88048541790326,0.016948774672657572,False,False,False,VALID_TARGET,,True,2
53,53,53,2693.6470588235293,17,1.0,0.9778470993041992,4,6,0.9990456402301788,0.9952791333198547,False,,,,,1329.804443359375,548.685546875,1304.1721801757812,364.50335693359375,185.95723166235098,6,1,True,1128.4405212402344,284.63568115234375,393.7160339355469,473.29638671875,1325.2985382080078,521.2838745117188,1287.8700696055685,509.66495738089003,39.190426091289865,0.0325411688895208,1.0,615.647451922739,0.0007742835557675924,True,40.93799215424291,36.46899538363782,169.88048541790326,0.02341329110465589,False,False,False,VALID_TARGET,,True,2
54,54,54,2744.470588235294,17,1.0,0.9796221256256104,4,6,0.998866468667984,0.9961254596710205,False,,,,,1331.267318725586,551.3196716308594,1307.8139190673828,357.0892333984375,195.64131744466977,6,3,True,1139.0043182373047,284.8182373046875,286.7714385986328,464.71795654296875,1282.390037536621,517.1772155761719,1269.754060324826,509.30130061500995,14.889525062017889,0.012279098539339227,1.0,546.0775010283816,0.4095229109053728,True,3.0130744375965883,8.260235465721372,169.88048541790326,0.05700528673729707,False,False,False,VALID_TARGET,,True,2
55,55,55,2795.2941176470586,17,1.0,0.9870321750640869,4,6,0.9994789958000183,0.9978125691413879,False,,,,,1306.7125091552734,551.6920471191406,1289.9262237548828,362.3244171142578,190.11017508594736,4,1,True,1112.4408416748047,281.488525390625,364.3380889892578,449.77899169921875,1294.6098861694336,506.3780212402344,1251.6380510440836,508.93764384913,43.04799974377713,0.03525040057497579,1.0,578.8293223933202,0.19279331162946542,True,24.55763295878866,18.638046896904854,169.88048541790326,0.032559021391514655,False,False,False,VALID_TARGET,,True,2
56,56,56,2846.1176470588234,17,1.0,0.8962783813476562,4,6,0.9704735279083252,0.9918161034584045,False,,,,,1258.0217590332031,545.4844512939453,1256.4349365234375,320.14549255371094,225.34454582219325,4,2,True,1046.7763061523438,224.54371643066406,338.6279296875,515.8248138427734,1216.0902709960938,482.4561233520508,1233.5220417633411,508.5739870832499,31.40078721884766,0.025525548009888228,1.0,617.0446607340301,0.22495425679236059,True,49.084859105215656,53.8584069343262,169.88048541790326,0.20740681691349014,False,False,False,VALID_TARGET,,True,2
57,57,57,2896.941176470588,17,1.0,0.9154320955276489,4,6,0.9931016564369202,0.9922016859054565,False,,,,,1258.8243103027344,537.8175354003906,1260.259292602539,320.9617462158203,216.86053692883718,4,1,True,1048.991439819336,211.43751525878906,371.3318634033203,529.0134735107422,1234.657371520996,475.94425201416016,1215.4060324825987,508.2103303173698,37.57278089042894,0.030313382384184948,1.0,646.330107556876,0.17238852803371818,True,7.708805864663327,3.9104947846363434,169.88048541790326,0.04994104456721766,False,False,False,VALID_TARGET,,True,2
58,58,58,2947.7647058823527,17,1.0,0.9108392596244812,4,6,0.9838176965713501,0.9944724142551422,False,,,,,1246.1502990722656,556.8464965820312,1241.1500701904297,375.1028594970703,181.81240856921931,5,0,True,1006.0780181884766,318.7999267578125,322.0154266357422,449.56195068359375,1167.0857315063477,543.5809020996094,1215.4060324825987,508.2103303173698,59.882625482171754,0.048312764756585115,1.0,552.9917562620957,0.5494353931540132,True,22.863331435344975,57.41448012939426,169.88048541790326,0.20631050278317742,False,False,False,VALID_TARGET,,True,2
59,59,59,2998.588235294117,17,1.0,0.9666303992271423,4,6,0.9983900189399719,0.9799306094646454,False,,,,,1205.7241821289062,599.3419494628906,1207.4444427490234,405.8990478515625,193.45055047843906,8,3,True,976.5217437744141,329.1235656738281,420.53550720214844,496.4575500488281,1186.7894973754883,577.3523406982422,1215.4060324825987,508.2103303173698,74.82996512791613,0.06037214422144548,1.0,650.6306262529092,0.5747503590575662,True,58.652659331589625,45.656046022232786,169.88048541790326,0.06850782113431156,False,True,False,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: multiple pose candidates plus a target-continuity jump.,False,
60,60,60,3049.4117647058824,17,1.0,0.9684246778488159,4,6,0.9977215230464935,0.989862710237503,False,,,,,1183.9154052734375,602.7973937988281,1191.0723266601562,411.9955291748047,190.93604444352522,6,1,True,998.7690582275391,338.7537536621094,337.5288543701172,484.8291931152344,1167.5334854125977,581.1683502197266,1215.4060324825987,508.2103303173698,87.26198159016414,0.07040218351839314,1.0,590.7495865670775,0.3524892193386742,True,22.08082524477724,17.47035402480398,169.88048541790326,0.014801617906425165,False,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
61,61,61,3100.235294117647,17,1.0,0.9778568744659424,4,6,0.9978517293930054,0.988956481218338,False,,,,,1184.6668090820312,608.0135803222656,1193.1165161132812,409.4538879394531,198.73939968730681,6,1,True,995.0974273681641,333.8668518066406,350.59251403808594,481.6466979980469,1170.393684387207,574.6902008056641,1215.4060324825987,508.2103303173698,80.28502140001635,0.06477323465937854,1.0,595.7337094641928,0.029338996088070012,True,5.270029367172462,3.2616944506662335,169.88048541790326,0.04593438277848964,False,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
62,62,62,3151.0588235294117,17,1.0,0.9775229096412659,4,6,0.9970855116844177,0.9897444546222687,False,,,,,1150.5768280029297,607.283447265625,1167.5568084716797,424.2066650390625,183.86252453164926,5,0,True,1005.8255157470703,343.6461181640625,251.50315856933594,469.27032470703125,1131.5770950317383,578.2812805175781,1215.4060324825987,508.2103303173698,109.25762589449002,0.0881480719190411,1.0,532.4175771149888,0.372709862427384,True,34.09779911158346,29.51174489715754,169.88048541790326,0.087572596222931,False,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
63,63,63,3201.882352941176,17,1.0,0.975347638130188,4,6,0.9973368048667908,0.9877125918865204,False,,,,,1135.5499267578125,610.5720825195312,1158.5227661132812,434.6734924316406,177.39240497541022,6,0,True,978.9562683105469,346.7364807128906,254.63259887695312,479.2126770019531,1106.2725677490234,586.3428192138672,1215.4060324825987,508.2103303173698,134.21921973367225,0.1082868617832376,1.0,542.6624643461251,0.06030643958859701,True,15.382551246907632,13.826366008440576,169.88048541790326,0.0380863024986222,False,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
