frame_index,source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,human_target_unavailable,human_target_unavailable_reason,human_target_unavailable_note,human_target_unavailable_start_frame,human_target_unavailable_end_frame,valid_target_frame,valid_segment_id,backend_pose_count,selected_pose_index,multiple_pose_candidates,target_overlap_ambiguous_flag,identity_jump_flag,identity_uncertain_flag,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,pelvis_jump_px,shoulder_jump_px,body_scale_px,body_scale_relative_change,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,pose_scale_px,pose_scale_relative_change,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_centroid_consistent_with_roi
64,64,64,2133.3333333333335,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
65,65,65,2166.6666666666665,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
66,66,66,2200.0,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
67,67,67,2233.3333333333335,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
68,68,68,2266.6666666666665,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
69,69,69,2300.0,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
70,70,70,2333.3333333333335,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
71,71,71,2366.6666666666665,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
72,72,72,2400.0,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
73,73,73,2433.333333333333,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
74,74,74,2466.666666666667,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
75,75,75,2500.0,TARGET_NOT_FOUND,HUMAN_TARGET_UNAVAILABLE: operator excluded this frame because TARGET_NOT_VISIBLE.,True,TARGET_NOT_VISIBLE,,57.0,75.0,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
76,76,76,2533.333333333333,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,,,,,False,,1,0,False,False,False,False,411.0344009399414,228.23223876953125,408.00393295288086,194.80824279785156,,,33.561097165251596,,384.56641578674316,180.82997131347656,43.68654441833496,72.94255065917969,406.40968799591064,217.3012466430664,85.02428982286267,,411.0454545454545,188.70454545454544,28.97001295076387,0.1357113046410396,1.0,True
77,77,77,2566.666666666667,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,,,,,False,,1,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True
78,78,78,2600.0,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,,,,,False,,1,0,False,False,False,False,401.92760848999023,214.05415725708008,402.2559070587158,202.27075576782227,,,11.787973982295282,,397.54932022094727,195.46824645996094,10.3397216796875,32.82273864746094,402.719181060791,211.8796157836914,34.41281762269584,,417.25,185.5,30.11691929695425,0.1411144396393839,1.0,True
79,79,79,2633.3333333333335,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,,,,,False,,2,1,True,False,False,False,411.52924156188965,212.80894470214844,413.1928176879883,199.50751113891602,9.682040691628597,11.280582209791842,13.405059506186882,0.03843000562160467,402.376522064209,193.57950592041016,21.021045684814453,32.79839324951172,412.8870449066162,209.97870254516602,38.95662923601928,0.10798359348570725,425.0,182.5,30.03003121310475,0.13974326573198487,1.0,True
