frame_index,timestamp_ms,observed_landmark_count,observed_fraction,median_confidence,core_observed_count,lower_limb_observed_count,core_median_confidence,lower_limb_median_confidence,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,body_scale_px,pelvis_jump_px,shoulder_jump_px,body_scale_reference_px,body_scale_relative_change,identity_jump_flag,identity_uncertain_flag,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id
301,10033.333333333334,17,1.0,0.33065372705459595,4,6,0.6656940132379532,0.017385155893862247,912.2752227783203,625.1121215820312,873.4852752685547,476.87083435058594,153.23230490939645,19.961420010430132,11.151821417247431,141.381301919705,0.03172507433743661,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
302,10066.666666666666,17,1.0,0.44502437114715576,4,6,0.669996589422226,0.028831548057496548,893.5018615722656,616.9417266845703,861.9996490478516,469.67049407958984,150.60280657054042,20.474238539038634,13.555976899501978,141.381301919705,0.018598628695252792,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
303,10100.0,17,1.0,0.6789581179618835,4,6,0.8000133335590363,0.025395243428647518,899.0576477050781,603.1827392578125,845.77197265625,419.96299743652344,190.81099800186865,14.83834541191272,52.28931729895697,141.381301919705,0.2843953966003493,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
304,10133.333333333332,17,1.0,0.7444586753845215,4,6,0.7613449394702911,0.6195290684700012,746.5849456787109,462.49195861816406,807.2286834716797,408.4541664123535,81.22650995814547,207.4652274965977,40.22484720553095,141.381301919705,0.7750988748565899,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
305,10166.666666666666,17,1.0,0.7996736168861389,4,6,0.8058301210403442,0.025087659247219563,892.9869995117188,585.5541076660156,838.7108306884766,412.3058319091797,181.55128078547327,191.25337616575177,31.7168869922556,141.381301919705,0.7096042366642334,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
306,10200.0,17,1.0,0.8163443803787231,4,6,0.8656173944473267,0.4828723222017288,731.9435424804688,447.19373321533203,784.5144195556641,379.46773529052734,85.73510314547913,212.31718788338696,63.36869549874598,141.381301919705,0.6777146365112073,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
307,10233.333333333332,17,1.0,0.7867552042007446,4,6,0.8708801567554474,0.5871801972389221,713.4729614257812,423.3150405883789,771.4584274291992,370.84691619873047,78.19986153824802,30.18864564816193,15.645365199310673,141.381301919705,0.05329729960692129,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
308,10266.666666666668,17,1.0,0.7197234630584717,4,6,0.8114884495735168,0.4850243479013443,715.5782165527344,439.2062454223633,772.7054672241211,374.7206001281738,86.1505729422589,16.03004960145822,4.0694637773724605,141.381301919705,0.056235947017423515,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
309,10300.0,17,1.0,0.7805099487304688,4,6,0.8065600991249084,0.5351572185754776,689.8769836425781,424.11033630371094,752.0884552001953,373.9144477844238,79.93681515800408,29.806708057427436,20.632766813882085,141.381301919705,0.04395035057594686,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
310,10333.333333333334,17,1.0,0.8962154388427734,4,6,0.945760041475296,0.8381050527095795,660.3785705566406,424.8355178833008,732.121223449707,369.6712226867676,90.49921385661462,29.507325580472134,20.413115955362798,141.381301919705,0.07470859693037246,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
311,10366.666666666668,17,1.0,0.7839429378509521,4,6,0.8666436672210693,0.6867986023426056,661.0519638061523,426.6127624511719,731.063720703125,371.1249008178711,89.33391792839454,1.9005411656986708,1.7976351598355962,141.381301919705,0.008242220947165167,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
312,10400.0,17,1.0,0.8833410143852234,4,6,0.9354468882083893,0.8425366282463074,637.0622940063477,426.1464538574219,711.1073913574219,375.8352699279785,89.52034221400373,23.99420139967709,20.504698439811932,141.381301919705,0.0013185922259724863,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
313,10433.333333333334,17,1.0,0.30634942650794983,4,6,0.5274130031466484,0.9347166121006012,561.139892578125,339.02623748779297,584.4869079589844,292.8326644897461,51.758374332275636,115.56012780764455,151.4007243231976,141.381301919705,0.2670930835194482,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
314,10466.666666666666,17,1.0,0.8146745562553406,4,6,0.8655346632003784,0.5525175929069519,586.9076232910156,452.81400299072266,662.4985198974609,392.15137100219727,96.9223326666335,116.66889698733661,126.29337694648073,141.381301919705,0.3194478882363661,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
315,10500.0,17,1.0,0.7162404656410217,4,6,0.8393369317054749,0.8269574046134949,556.019416809082,374.19227600097656,587.7468338012695,309.073468208313,72.436787044526,84.4716357987741,111.75756129610926,141.381301919705,0.17318800498819584,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
316,10533.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,True,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
317,10566.666666666666,17,1.0,0.3375411629676819,4,6,0.209768857806921,0.5973667502403259,584.6114349365234,338.5802116394043,586.4719085693359,277.0473051071167,61.56102621342201,,,141.381301919705,,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
318,10600.0,17,1.0,0.23739907145500183,4,6,0.19321738183498383,0.7460429072380066,534.0020446777344,322.67985343933105,530.5532073974609,279.5603256225586,43.257232432591174,53.048390863974845,55.97514102582044,141.381301919705,0.1294640347224002,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
319,10633.333333333332,17,1.0,0.15599200129508972,4,6,0.49952130019664764,0.45299145579338074,529.8117828369141,370.74809646606445,524.6492614746094,271.0,99.88160178641286,48.250536597759606,10.398834176204021,141.381301919705,0.40050819015643585,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
320,10666.666666666666,17,1.0,0.21011364459991455,4,6,0.27170807123184204,0.059561820700764656,450.4751281738281,477.68546295166016,435.4848098754883,381.00998306274414,97.83076231144142,133.15368986252076,141.60683529560734,141.381301919705,0.014505733411170436,True,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
321,10700.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,True,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
322,10733.333333333332,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
323,10766.666666666668,17,1.0,0.23636136949062347,4,6,0.21615732461214066,0.23694393038749695,242.99706268310547,408.1661148071289,269.8867950439453,336.8857479095459,76.1836492397919,,,141.381301919705,,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
324,10800.0,17,1.0,0.4399031400680542,4,6,0.4978601187467575,0.16409829258918762,205.6387176513672,411.3226089477539,242.98460388183594,322.3715515136719,96.47282434437417,37.49145767731903,30.567790014011123,141.381301919705,0.14350677797623582,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
325,10833.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
326,10866.666666666668,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
327,10900.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
328,10933.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
329,10966.666666666666,17,1.0,0.7045692205429077,4,6,0.8995523154735565,0.8884793221950531,209.5519561767578,416.95003509521484,213.88075256347656,383.3507614135742,33.87697846755902,,,141.381301919705,,False,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,
330,11000.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
331,11033.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
332,11066.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
333,11100.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
334,11133.333333333332,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
335,11166.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
336,11200.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
337,11233.333333333332,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
338,11266.666666666668,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
339,11300.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
340,11333.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
341,11366.666666666668,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
342,11400.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
343,11433.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
344,11466.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
345,11500.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
346,11533.333333333334,17,1.0,0.02897004596889019,4,6,0.026344457641243935,0.012228939216583967,12.52067232131958,448.17979431152344,19.026079654693604,452.2673797607422,7.683012389537152,,,141.381301919705,,False,False,LOW_POSE_CONFIDENCE,Frame/core landmark confidence below threshold.,False,
347,11566.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
348,11600.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
349,11633.333333333332,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
350,11666.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
351,11700.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
352,11733.333333333332,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
353,11766.666666666668,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
354,11800.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
355,11833.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
356,11866.666666666668,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
357,11900.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
358,11933.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
359,11966.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
360,12000.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
361,12033.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
362,12066.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
363,12100.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
364,12133.333333333332,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
365,12166.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
366,12200.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
367,12233.333333333332,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
368,12266.666666666668,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
369,12300.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
370,12333.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
371,12366.666666666668,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
372,12400.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
373,12433.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
374,12466.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
375,12500.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
376,12533.333333333334,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
377,12566.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
378,12600.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
379,12633.333333333332,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
380,12666.666666666666,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
381,12700.0,0,0.0,,0,0,,,,,,,,,,141.381301919705,,False,False,TARGET_NOT_FOUND,No observed landmarks returned by pose backend.,False,
